address,albers_x,albers_y,DISSEMINATION_BLOCK_ID,nearest_facility,coord_x,coord_y,drv_time_sec,drv_time_hrs,drv_dist,tag
"1028 E 15TH AV, VANCOUVER, BC",1212488,475529,59150737003,Charles Dickens Elementary,1212535,475325,59.83628527129797,00:00:59,0.412,schools
"1028 E 28TH AV, VANCOUVER, BC",1212491,474250,59150375007,Sir Richard McBride Annex,1212408,473884,59.10048486873968,00:00:59,0.374,schools
"1028 E 31ST AV, VANCOUVER, BC",1212499,473925,59150419004,Sir Richard McBride Annex,1212408,473884,14.925081297515147,00:00:14,0.047,schools
"1028 E 33RD AV, VANCOUVER, BC",1212488,473671,59150381003,Sir Richard McBride Annex,1212408,473884,67.70703703719502,00:01:07,0.313,schools
"1028 E 37TH AV, VANCOUVER, BC",1212494,473255,59150385001,Sir Alexander Mackenzie Elementary,1212313,473057,67.23297131404031,00:01:07,0.341,schools
"1028 E 40TH AV, VANCOUVER, BC",1212514,472948,59150387001,Sir Alexander Mackenzie Elementary,1212313,473057,77.10835186723266,00:01:17,0.351,schools
"1028 E PENDER ST, VANCOUVER, BC",1212467,478096,59153189016,Admiral Seymour StrongStart Centre,1212578,477967,55.28099212485573,00:00:55,0.23,schools
"1028 HAMILTON ST, VANCOUVER, BC",1209719,477617,59153470001,Elsie Roy Elementary,1209538,477136,115.41217525775545,00:01:55,0.887,schools
"1028 W 26TH AV, VANCOUVER, BC",1209243,474426,59150659008,Westside Montessori,1209243,474492,18.784861984983674,00:00:18,0.07,schools
"1028 W 27TH AV, VANCOUVER, BC",1209211,474312,59150659009,Vancouver Talmud Torah Elementary,1209333,474385,34.612246577075766,00:00:34,0.124,schools
"1028 W 29TH AV, VANCOUVER, BC",1209248,474120,59150670009,Vancouver Talmud Torah Elementary,1209333,474385,68.04228597168381,00:01:08,0.317,schools
"1028 W 32ND AV, VANCOUVER, BC",1209246,473776,59150670006,Vancouver Talmud Torah Elementary,1209333,474385,84.88901901649399,00:01:24,0.66,schools
"1028 W 37TH AV, VANCOUVER, BC",1209227,473250,59150669008,Pacific Torah Institute International,1209340,472811,70.12411572112435,00:01:10,0.556,schools
"1029 E 12TH AV, VANCOUVER, BC",1212495,475886,59150744003,Florence Nightingale StrongStart Centre,1211687,475869,99.89860620523233,00:01:39,0.858,schools
"1029 E 13TH AV, VANCOUVER, BC",1212500,475787,59150745005,Florence Nightingale StrongStart Centre,1211687,475869,100.98227664735153,00:01:40,0.862,schools
"1029 E 15TH AV, VANCOUVER, BC",1212501,475583,59150737004,Charles Dickens Elementary,1212535,475325,91.87383718084595,00:01:31,0.48,schools
"1029 E GEORGIA ST, VANCOUVER, BC",1212475,477953,59153189016,Admiral Seymour StrongStart Centre,1212578,477967,40.5043402634674,00:00:40,0.166,schools
"1029 NANTON AV, VANCOUVER, BC",1209211,474270,59150659009,Vancouver Talmud Torah Elementary,1209333,474385,43.072223285668464,00:00:43,0.222,schools
"1029 W 26TH AV, VANCOUVER, BC",1209208,474473,59150659018,Westside Montessori,1209243,474492,6.752331106206513,00:00:06,0.021,schools
"1029 W 27TH AV, VANCOUVER, BC",1209211,474370,59150659008,Vancouver Talmud Torah Elementary,1209333,474385,35.24624736116651,00:00:35,0.12,schools
"1029 W 29TH AV, VANCOUVER, BC",1209214,474166,59150670010,Vancouver Talmud Torah Elementary,1209333,474385,56.36457950257507,00:00:56,0.269,schools
"1029 W 32ND AV, VANCOUVER, BC",1209220,473839,59150670007,Vancouver Talmud Torah Elementary,1209333,474385,92.96139489360834,00:01:32,0.586,schools
"1029 W 33RD AV, VANCOUVER, BC",1209222,473731,59150670006,Vancouver Talmud Torah Elementary,1209333,474385,87.71007733271004,00:01:27,0.764,schools
"103 E 41ST AV, VANCOUVER, BC",1211097,472879,59150534004,Sir Wm Van Horne Elementary,1210881,472668,79.54215661085394,00:01:19,0.445,schools
"103 E HASTINGS ST, VANCOUVER, BC",1210997,478245,59153581002,Crosstown Elementary,1210665,477892,124.34904237408794,00:02:04,0.73,schools
"103 E WOODSTOCK AV, VANCOUVER, BC",1211093,472937,59150534005,Sir Wm Van Horne Elementary,1210881,472668,95.07297984012901,00:01:35,0.503,schools
"103 POWELL ST, VANCOUVER, BC",1210985,478443,59153579001,Crosstown Elementary,1210665,477892,120.77106333077302,00:02:00,0.945,schools
"103 POWELL ST, VANCOUVER, BC",1210977,478443,59153579001,Crosstown Elementary,1210665,477892,120.77106333077302,00:02:00,0.945,schools
"103 POWELL ST, VANCOUVER, BC",1211008,478443,59153579001,Crosstown Elementary,1210665,477892,120.77106333077302,00:02:00,0.945,schools
"103 POWELL ST, VANCOUVER, BC",1211000,478443,59153579001,Crosstown Elementary,1210665,477892,120.77106333077302,00:02:00,0.945,schools
"103 POWELL ST, VANCOUVER, BC",1210992,478443,59153579001,Crosstown Elementary,1210665,477892,120.77106333077302,00:02:00,0.945,schools
"103 W 14TH AV, VANCOUVER, BC",1210706,475684,59153156002,St Patrick's Elementary,1211054,475810,55.456647724279065,00:00:55,0.403,schools
"103 W 15TH AV, VANCOUVER, BC",1210705,475585,59150680006,Simon Fraser Elementary,1210646,475505,71.86194126728758,00:01:11,0.493,schools
"103 W 19TH AV, VANCOUVER, BC",1210713,475162,59150682002,Simon Fraser Elementary,1210646,475505,59.145148582047256,00:00:59,0.373,schools
"103 W 21ST AV, VANCOUVER, BC",1210716,474950,59150683002,Simon Fraser Elementary,1210646,475505,89.23034883000396,00:01:29,0.585,schools
"103 W 22ND AV, VANCOUVER, BC",1210716,474851,59153252001,Simon Fraser Elementary,1210646,475505,98.60845348446145,00:01:38,0.684,schools
"103 W 23RD AV, VANCOUVER, BC",1210718,474738,59153252002,General Wolfe Elementary,1210854,474408,85.03982152944276,00:01:25,0.516,schools
"103 W 6TH AV, VANCOUVER, BC",1210696,476474,59154173017,St Patrick Regional Secondary,1211034,475992,136.7517099083467,00:02:16,1.05,schools
"1030 BURNABY ST, VANCOUVER, BC",1208855,477835,59150793003,Pattison High School,1209307,478110,94.54014671962125,00:01:34,0.643,schools
"1030 BUTE ST, VANCOUVER, BC",1208972,478262,59153679001,Pattison High School,1209307,478110,115.63901604362255,00:01:55,0.901,schools
"1030 CHILCO ST, VANCOUVER, BC",1208018,479113,59150859003,King George Secondary,1208443,479047,70.50763081704886,00:01:10,0.575,schools
"1030 CONNAUGHT DRIVE, VANCOUVER, BC",1209219,473895,59150670007,Vancouver Talmud Torah Elementary,1209333,474385,80.04040773590472,00:01:20,0.546,schools
"1030 DAVIE ST, VANCOUVER, BC",1208937,477907,59150795003,Pattison High School,1209307,478110,75.48207498315435,00:01:15,0.521,schools
"1030 DEVONSHIRE CRESCENT, VANCOUVER, BC",1209217,474005,59150670008,Vancouver Talmud Torah Elementary,1209333,474385,60.152852184865445,00:01:00,0.435,schools
"1030 E 10TH AV, VANCOUVER, BC",1212491,476029,59150744002,Florence Nightingale StrongStart Centre,1211687,475869,112.45724903054115,00:01:52,0.958,schools
"1030 E 13TH AV, VANCOUVER, BC",1212502,475729,59150745004,Charles Dickens Elementary,1212535,475325,105.81514200632863,00:01:45,0.582,schools
"1030 E 14TH AV, VANCOUVER, BC",1212501,475629,59150737004,Charles Dickens Elementary,1212535,475325,92.19147424660486,00:01:32,0.481,schools
"1030 E 8TH AV, VANCOUVER, BC",1212487,476240,59150721002,Mount Pleasant StrongStart Centre,1211649,476302,143.47779931946724,00:02:23,0.994,schools
"1030 E CORDOVA ST, VANCOUVER, BC",1212472,478307,59153181013,Admiral Seymour StrongStart Centre,1212578,477967,78.72313707784383,00:01:18,0.386,schools
"1030 E CORDOVA ST, VANCOUVER, BC",1212464,478307,59153181013,Admiral Seymour StrongStart Centre,1212578,477967,78.72313707784383,00:01:18,0.386,schools
"1030 E HASTINGS ST, VANCOUVER, BC",1212451,478197,59153189016,Admiral Seymour StrongStart Centre,1212578,477967,60.80320249816697,00:01:00,0.344,schools
"1030 E PENDER ST, VANCOUVER, BC",1212474,478096,59153189016,Admiral Seymour StrongStart Centre,1212578,477967,38.59675641643837,00:00:38,0.17,schools
"1030 HARWOOD ST, VANCOUVER, BC",1208784,477752,59150792005,Pattison High School,1209307,478110,102.97355920103834,00:01:42,0.735,schools
"1030 HARWOOD ST, VANCOUVER, BC",1208776,477758,59150792005,Pattison High School,1209307,478110,102.97355920103834,00:01:42,0.735,schools
"1030 HARWOOD ST, VANCOUVER, BC",1208791,477745,59150792005,Pattison High School,1209307,478110,102.97355920103834,00:01:42,0.735,schools
"1030 KEEFER ST, VANCOUVER, BC",1212476,477996,59153189016,Admiral Seymour StrongStart Centre,1212578,477967,33.78113131226946,00:00:33,0.123,schools
"1030 ROBSON ST, VANCOUVER, BC",1209392,478387,59153682002,Pattison High School,1209307,478110,58.86858391137375,00:00:58,0.402,schools
"1030 W 11TH AV, VANCOUVER, BC",1209232,475902,59153136003,L'Ecole Bilingue Elementary,1209026,475541,90.88221696699163,00:01:30,0.675,schools
"1030 W 11TH AV, VANCOUVER, BC",1209216,475902,59153136003,L'Ecole Bilingue Elementary,1209026,475541,90.88221696699163,00:01:30,0.675,schools
"1030 W 14TH AV, VANCOUVER, BC",1209237,475589,59150645004,L'Ecole Bilingue Elementary,1209026,475541,55.789828523359006,00:00:55,0.362,schools
"1030 W 14TH AV, VANCOUVER, BC",1209206,475588,59150645004,L'Ecole Bilingue Elementary,1209026,475541,55.789828523359006,00:00:55,0.362,schools
"1030 W 14TH AV, VANCOUVER, BC",1209221,475588,59150645004,L'Ecole Bilingue Elementary,1209026,475541,55.789828523359006,00:00:55,0.362,schools
"1030 W 26TH AV, VANCOUVER, BC",1209209,474415,59150659008,Westside Montessori,1209243,474492,25.65465297774432,00:00:25,0.078,schools
"1030 W 32ND AV, VANCOUVER, BC",1209220,473774,59150670006,Vancouver Talmud Torah Elementary,1209333,474385,85.18208161116466,00:01:25,0.661,schools
"1030 W 33RD AV, VANCOUVER, BC",1209224,473669,59150668001,Pacific Torah Institute International,1209340,472811,95.65456795711687,00:01:35,0.907,schools
"1030 W 38TH AV, VANCOUVER, BC",1209213,473153,59150669008,Pacific Torah Institute International,1209340,472811,75.47398363159337,00:01:15,0.569,schools
"1030 W BROADWAY, VANCOUVER, BC",1209211,476101,59153136001,L'Ecole Bilingue Elementary,1209026,475541,111.66239179274945,00:01:51,0.879,schools
"1030 W GEORGIA ST, VANCOUVER, BC",1209517,478502,59153483003,Pattison High School,1209307,478110,75.39839128790774,00:01:15,0.563,schools
"1030 W KING EDWARD AV, VANCOUVER, BC",1209207,474521,59150659018,Westside Montessori,1209243,474492,8.949032193932418,00:00:08,0.027,schools
"1031 BURNABY ST, VANCOUVER, BC",1208902,477874,59150795003,Pattison High School,1209307,478110,76.39114490162004,00:01:16,0.525,schools
"1031 CARDERO ST, VANCOUVER, BC",1208454,478725,59153956004,King George Secondary,1208443,479047,44.75765111841869,00:00:44,0.441,schools
"1031 E 11TH AV, VANCOUVER, BC",1212494,475988,59150744002,Florence Nightingale StrongStart Centre,1211687,475869,113.15672761330437,00:01:53,0.96,schools
"1031 W 10TH AV, VANCOUVER, BC",1209228,476063,59153136001,L'Ecole Bilingue Elementary,1209026,475541,106.35838882179375,00:01:46,0.863,schools
"1031 W 15TH AV, VANCOUVER, BC",1209237,475547,59150645004,L'Ecole Bilingue Elementary,1209026,475541,50.885062323465895,00:00:50,0.347,schools
"1031 W 16TH AV, VANCOUVER, BC",1209177,475454,59150645003,L'Ecole Bilingue Elementary,1209026,475541,54.45695702755314,00:00:54,0.36,schools
"1032 ALBERNI ST, VANCOUVER, BC",1209443,478489,59153483001,Pattison High School,1209307,478110,81.82650576891467,00:01:21,0.549,schools
"1032 E 12TH AV, VANCOUVER, BC",1212498,475829,59150745005,Florence Nightingale StrongStart Centre,1211687,475869,100.72470794913573,00:01:40,0.861,schools
"1032 NICOLA ST, VANCOUVER, BC",1208579,478622,59150846006,Lord Roberts Elementary,1208355,478705,70.40788645936459,00:01:10,0.434,schools
"1032 WOLFE AV, VANCOUVER, BC",1209181,474952,59150657010,Vancouver Talmud Torah Elementary,1209333,474385,72.30407881085551,00:01:12,0.623,schools
"1033 BALFOUR AV, VANCOUVER, BC",1209203,474878,59150657010,Vancouver Talmud Torah Elementary,1209333,474385,60.02317931306986,00:01:00,0.531,schools
"1033 DAVIE ST, VANCOUVER, BC",1208975,477953,59153684002,Pattison High School,1209307,478110,57.92489785851797,00:00:57,0.401,schools
"1033 DAVIE ST, VANCOUVER, BC",1208960,477967,59153684002,Pattison High School,1209307,478110,57.92489785851797,00:00:57,0.401,schools
"1033 DAVIE ST, VANCOUVER, BC",1208987,477943,59153684002,Pattison High School,1209307,478110,57.92489785851797,00:00:57,0.401,schools
"1033 DEVONSHIRE CRESCENT, VANCOUVER, BC",1209197,474065,59150670009,Vancouver Talmud Torah Elementary,1209333,474385,78.14168074617075,00:01:18,0.481,schools
"1033 E 12TH AV, VANCOUVER, BC",1212505,475886,59150744003,Florence Nightingale StrongStart Centre,1211687,475869,65.89689503067515,00:01:05,0.818,schools
"1033 E 13TH AV, VANCOUVER, BC",1212510,475787,59150745005,Florence Nightingale StrongStart Centre,1211687,475869,104.25364063885327,00:01:44,0.872,schools
"1033 E 14TH AV, VANCOUVER, BC",1212509,475686,59150745004,Charles Dickens Elementary,1212535,475325,107.80850356494268,00:01:47,0.589,schools
"1033 E 21ST AV, VANCOUVER, BC",1212509,475012,59154158001,Charles Dickens Elementary,1212535,475325,69.31701571711166,00:01:09,0.406,schools
"1033 E 33RD AV, VANCOUVER, BC",1212508,473725,59150419004,Sir Richard McBride Annex,1212408,473884,33.59663646142275,00:00:33,0.173,schools
"1033 E 38TH AV, VANCOUVER, BC",1212501,473211,59150385001,Sir Alexander Mackenzie Elementary,1212313,473057,69.1922336228432,00:01:09,0.347,schools
"1033 E 39TH AV, VANCOUVER, BC",1212509,473113,59150385002,Sir Alexander Mackenzie Elementary,1212313,473057,61.479850764730514,00:01:01,0.251,schools
"1033 E 40TH AV, VANCOUVER, BC",1212511,473007,59150385003,Sir Alexander Mackenzie Elementary,1212313,473057,63.6596473955894,00:01:03,0.247,schools
"1033 E 41ST AV, VANCOUVER, BC",1212513,472904,59150387001,Sir Alexander Mackenzie Elementary,1212313,473057,76.9027903354125,00:01:16,0.35,schools
"1033 HARO ST, VANCOUVER, BC",1209349,478357,59153682002,Pattison High School,1209307,478110,61.608292014550834,00:01:01,0.413,schools
"1033 KEEFER ST, VANCOUVER, BC",1212474,478053,59153189016,Admiral Seymour StrongStart Centre,1212578,477967,34.52515514301921,00:00:34,0.127,schools
"1033 MARINASIDE CRESCENT, VANCOUVER, BC",1209957,477308,59153474001,Elsie Roy Elementary,1209538,477136,52.756546250229064,00:00:52,0.494,schools
"1033 SEYMOUR ST, VANCOUVER, BC",1209479,477819,59154134002,Pattison High School,1209307,478110,141.6345682552269,00:02:21,0.906,schools
"1033 VENABLES ST, VANCOUVER, BC",1212488,477793,59153188003,Admiral Seymour StrongStart Centre,1212578,477967,67.44655261263823,00:01:07,0.326,schools
"1033 W 7TH AV, VANCOUVER, BC",1209213,476362,59154192002,L'Ecole Bilingue Elementary,1209026,475541,137.79863525091073,00:02:17,1.169,schools
"1034 DAVIE ST, VANCOUVER, BC",1208927,477917,59150795003,Pattison High School,1209307,478110,78.87204360525723,00:01:18,0.535,schools
"1034 E 14TH AV, VANCOUVER, BC",1212509,475628,59150737004,Charles Dickens Elementary,1212535,475325,94.80216807670203,00:01:34,0.489,schools
"1034 E 37TH AV, VANCOUVER, BC",1212504,473256,59150385001,Sir Alexander Mackenzie Elementary,1212313,473057,70.51235733205576,00:01:10,0.351,schools
"1034 E 38TH AV, VANCOUVER, BC",1212506,473155,59150385002,Sir Alexander Mackenzie Elementary,1212313,473057,60.74793407427407,00:01:00,0.249,schools
"1034 ROBSON ST, VANCOUVER, BC",1209381,478397,59153682002,Pattison High School,1209307,478110,62.43640686822645,00:01:02,0.417,schools
"1034 W 15TH AV, VANCOUVER, BC",1209198,475493,59150645003,L'Ecole Bilingue Elementary,1209026,475541,47.18965433909728,00:00:47,0.337,schools
"1035 CONNAUGHT DRIVE, VANCOUVER, BC",1209217,473962,59150670008,Vancouver Talmud Torah Elementary,1209333,474385,74.399623209123,00:01:14,0.479,schools
"1035 E 10TH AV, VANCOUVER, BC",1212490,476087,59150744001,Florence Nightingale StrongStart Centre,1211687,475869,125.38753412805455,00:02:05,1.06,schools
"1035 E 13TH AV, VANCOUVER, BC",1212520,475787,59150745005,Florence Nightingale StrongStart Centre,1211687,475869,107.52500463035501,00:01:47,0.882,schools
"1035 E 17TH AV, VANCOUVER, BC",1212503,475413,59154191003,Charles Dickens Elementary,1212535,475325,61.40231220925371,00:01:01,0.307,schools
"1035 E 22ND AV, VANCOUVER, BC",1212511,474911,59154158003,Charles Dickens Annex,1212533,474809,66.77408956785855,00:01:06,0.248,schools
"1035 E 29TH AV, VANCOUVER, BC",1212501,474211,59150375007,Sir Richard McBride Annex,1212408,473884,62.127710978897476,00:01:02,0.383,schools
"1035 GRANVILLE ST, VANCOUVER, BC",1209398,477883,59154134003,Anchor Point Montessori,1208902,477646,134.58351278578337,00:02:14,0.827,schools
"1035 GRANVILLE ST, VANCOUVER, BC",1209403,477888,59154134003,Anchor Point Montessori,1208902,477646,134.58351278578337,00:02:14,0.827,schools
"1035 KINGSWAY, VANCOUVER, BC",1212503,475210,59154191009,Charles Dickens Elementary,1212535,475325,46.3016840349365,00:00:46,0.189,schools
"1035 SEYMOUR ST, VANCOUVER, BC",1209469,477808,59154134002,Pattison High School,1209307,478110,144.18669683967988,00:02:24,0.913,schools
"1035 SEYMOUR ST, VANCOUVER, BC",1209474,477813,59154134002,Pattison High School,1209307,478110,144.18669683967988,00:02:24,0.913,schools
"1035 W 10TH AV, VANCOUVER, BC",1209213,476063,59153136001,L'Ecole Bilingue Elementary,1209026,475541,111.19917816814323,00:01:51,0.878,schools
"1035 W 11TH AV, VANCOUVER, BC",1209214,475962,59153136002,L'Ecole Bilingue Elementary,1209026,475541,98.42474817372634,00:01:38,0.778,schools
"1035 W 12TH AV, VANCOUVER, BC",1209217,475858,59153136003,L'Ecole Bilingue Elementary,1209026,475541,70.58501143668398,00:01:10,0.506,schools
"1035 W 13TH AV, VANCOUVER, BC",1209220,475752,59150646005,L'Ecole Bilingue Elementary,1209026,475541,75.81703664799595,00:01:15,0.566,schools
"1035 W 15TH AV, VANCOUVER, BC",1209221,475547,59150645004,L'Ecole Bilingue Elementary,1209026,475541,56.11984200959124,00:00:56,0.363,schools
"1036 CARDERO ST, VANCOUVER, BC",1208495,478710,59150846004,King George Secondary,1208443,479047,47.89317920908593,00:00:47,0.433,schools
"1036 E 10TH AV, VANCOUVER, BC",1212501,476030,59150744002,Florence Nightingale StrongStart Centre,1211687,475869,115.73613387866847,00:01:55,0.968,schools
"1036 E 11TH AV, VANCOUVER, BC",1212505,475931,59150744003,Florence Nightingale StrongStart Centre,1211687,475869,103.47932542781443,00:01:43,0.869,schools
"1036 E 12TH AV, VANCOUVER, BC",1212508,475830,59150745005,Florence Nightingale StrongStart Centre,1211687,475869,104.005517276352,00:01:44,0.871,schools
"1036 E 13TH AV, VANCOUVER, BC",1212512,475729,59150745004,Charles Dickens Elementary,1212535,475325,109.08714016876705,00:01:49,0.592,schools
"1036 E 15TH AV, VANCOUVER, BC",1212503,475529,59150737003,Charles Dickens Elementary,1212535,475325,61.25704683597509,00:01:01,0.427,schools
"1036 E 16TH AV, VANCOUVER, BC",1212502,475457,59154191003,Charles Dickens Elementary,1212535,475325,61.37378784896785,00:01:01,0.307,schools
"1036 E 18TH AV, VANCOUVER, BC",1212508,475256,59154191009,Charles Dickens Elementary,1212535,475325,39.284289881376154,00:00:39,0.168,schools
"1036 E 20TH AV, VANCOUVER, BC",1212513,475056,59154158001,Charles Dickens Elementary,1212535,475325,70.84215093076314,00:01:10,0.41,schools
"1036 E 21ST AV, VANCOUVER, BC",1212504,474956,59154158003,Charles Dickens Annex,1212533,474809,64.90925860612792,00:01:04,0.242,schools
"1036 E 24TH AV, VANCOUVER, BC",1212517,474653,59150373002,Charles Dickens Annex,1212533,474809,72.64859565584531,00:01:12,0.343,schools
"1036 E 33RD AV, VANCOUVER, BC",1212497,473671,59150381003,Sir Richard McBride Annex,1212408,473884,64.2982653616214,00:01:04,0.303,schools
"1036 E 39TH AV, VANCOUVER, BC",1212512,473052,59150385003,Sir Alexander Mackenzie Elementary,1212313,473057,64.610265342363,00:01:04,0.25,schools
"1036 KEEFER ST, VANCOUVER, BC",1212484,477996,59153189016,Admiral Seymour StrongStart Centre,1212578,477967,33.843778342362555,00:00:33,0.123,schools
"1036 KEEFER ST, VANCOUVER, BC",1212490,477996,59153189016,Admiral Seymour StrongStart Centre,1212578,477967,33.843778342362555,00:00:33,0.123,schools
"1037 DENMAN ST, VANCOUVER, BC",1208223,478952,59150864001,King George Secondary,1208443,479047,39.891718298770535,00:00:39,0.259,schools
"1037 E 11TH AV, VANCOUVER, BC",1212504,475988,59150744002,Florence Nightingale StrongStart Centre,1211687,475869,116.42873142334436,00:01:56,0.97,schools
"1037 E 15TH AV, VANCOUVER, BC",1212509,475583,59150737004,Charles Dickens Elementary,1212535,475325,94.49143616457643,00:01:34,0.488,schools
"1037 E 8TH AV, VANCOUVER, BC",1212495,476298,59150721001,Mount Pleasant StrongStart Centre,1211649,476302,146.79557212682934,00:02:26,0.896,schools
"1037 E BROADWAY, VANCOUVER, BC",1212497,476198,59150721002,Mount Pleasant StrongStart Centre,1211649,476302,146.35993653500557,00:02:26,1.003,schools
"1037 RICHELIEU AV, VANCOUVER, BC",1209176,475343,59150656001,L'Ecole Bilingue Elementary,1209026,475541,29.714076498476928,00:00:29,0.277,schools
"1037 W 38TH AV, VANCOUVER, BC",1209189,473208,59150669008,Pacific Torah Institute International,1209340,472811,95.63584603519708,00:01:35,0.624,schools
"1037 W BROADWAY, VANCOUVER, BC",1209211,476174,59153133004,L'Ecole Bilingue Elementary,1209026,475541,126.33842447797132,00:02:06,0.99,schools
"1038 CANADA PLACE, VANCOUVER, BC",1209895,478921,59153997001,Alexander Academy,1210097,478578,109.6916823883031,00:01:49,0.649,schools
"1038 CARDERO ST, VANCOUVER, BC",1208486,478701,59150846004,King George Secondary,1208443,479047,44.328609014058586,00:00:44,0.436,schools
"1038 E 10TH AV, VANCOUVER, BC",1212512,476030,59150744002,Florence Nightingale StrongStart Centre,1211687,475869,119.33533806972751,00:01:59,0.979,schools
"1038 E 31ST AV, VANCOUVER, BC",1212510,473925,59150419004,Sir Richard McBride Annex,1212408,473884,18.522004106534972,00:00:18,0.058,schools
"1038 E 38TH AV, VANCOUVER, BC",1212516,473155,59150385002,Sir Alexander Mackenzie Elementary,1212313,473057,64.02012112575507,00:01:04,0.259,schools
"1038 E 39TH AV, VANCOUVER, BC",1212522,473053,59150385003,Sir Alexander Mackenzie Elementary,1212313,473057,67.89391565915518,00:01:07,0.26,schools
"1038 E 40TH AV, VANCOUVER, BC",1212524,472947,59150387001,Sir Alexander Mackenzie Elementary,1212313,473057,80.38372815783029,00:01:20,0.361,schools
"1038 MAIN ST, VANCOUVER, BC",1211194,477531,59150751001,Crosstown Elementary,1210665,477892,81.77163334143829,00:01:21,0.755,schools
"1038 MAIN ST, VANCOUVER, BC",1211195,477516,59150751001,Crosstown Elementary,1210665,477892,81.77163334143829,00:01:21,0.755,schools
"1038 MAIN ST, VANCOUVER, BC",1211194,477524,59150751001,Crosstown Elementary,1210665,477892,81.77163334143829,00:01:21,0.755,schools
"1038 NANTON AV, VANCOUVER, BC",1209213,474210,59150670010,Vancouver Talmud Torah Elementary,1209333,474385,41.99746133664401,00:00:41,0.225,schools
"1038 W 27TH AV, VANCOUVER, BC",1209192,474312,59150659009,Vancouver Talmud Torah Elementary,1209333,474385,54.957501258342255,00:00:54,0.177,schools
"1038 W 29TH AV, VANCOUVER, BC",1209215,474107,59150670009,Vancouver Talmud Torah Elementary,1209333,474385,75.5729809160579,00:01:15,0.328,schools
"1038 W 7TH AV, VANCOUVER, BC",1209199,476308,59154192004,L'Ecole Bilingue Elementary,1209026,475541,136.2191857040884,00:02:16,1.094,schools
"1038 WOLFE AV, VANCOUVER, BC",1209166,474974,59150657010,Vancouver Talmud Torah Elementary,1209333,474385,74.81150336655418,00:01:14,0.649,schools
"1039 BURNABY ST, VANCOUVER, BC",1208887,477887,59150795003,Pattison High School,1209307,478110,81.15386782712969,00:01:21,0.545,schools
"1039 E 38TH AV, VANCOUVER, BC",1212514,473211,59150385001,Sir Alexander Mackenzie Elementary,1212313,473057,73.4456546794415,00:01:13,0.36,schools
"1039 E 40TH AV, VANCOUVER, BC",1212521,473008,59150385003,Sir Alexander Mackenzie Elementary,1212313,473057,66.94329771238161,00:01:06,0.257,schools
"1039 E 41ST AV, VANCOUVER, BC",1212524,472904,59150387001,Sir Alexander Mackenzie Elementary,1212313,473057,80.50266176741462,00:01:20,0.361,schools
"1039 KEEFER ST, VANCOUVER, BC",1212484,478053,59153189016,Admiral Seymour StrongStart Centre,1212578,477967,34.497552163747955,00:00:34,0.127,schools
"1039 NICOLA ST, VANCOUVER, BC",1208552,478653,59150846004,King George Secondary,1208443,479047,67.10927668048987,00:01:07,0.513,schools
"1039 W 29TH AV, VANCOUVER, BC",1209195,474166,59150670010,Vancouver Talmud Torah Elementary,1209333,474385,61.928982558910114,00:01:01,0.277,schools
"1039 W 7TH AV, VANCOUVER, BC",1209208,476361,59154192002,L'Ecole Bilingue Elementary,1209026,475541,139.44228592386432,00:02:19,1.174,schools
"104 E 24TH AV, VANCOUVER, BC",1211053,474653,59150685005,David Livingstone Elementary,1211419,474823,67.67680256587195,00:01:07,0.459,schools
"104 E BROADWAY, VANCOUVER, BC",1211017,476132,59153159004,St Patrick Regional Secondary,1211034,475992,32.19158079431794,00:00:32,0.203,schools
"104 E KING EDWARD AV, VANCOUVER, BC",1211058,474565,59150687002,General Wolfe Elementary,1210854,474408,64.9365478988382,00:01:04,0.402,schools
"104 PEVERIL AV, VANCOUVER, BC",1210685,474321,59153251010,General Wolfe Elementary,1210854,474408,40.96118196034348,00:00:40,0.217,schools
"104 W 11TH AV, VANCOUVER, BC",1210703,475926,59153157001,St Patrick Regional Secondary,1211034,475992,57.014887804611995,00:00:57,0.348,schools
"104 W 16TH AV, VANCOUVER, BC",1210710,475425,59150681002,Simon Fraser Elementary,1210646,475505,24.235242660669407,00:00:24,0.11,schools
"1040 E 14TH AV, VANCOUVER, BC",1212518,475629,59150737004,Charles Dickens Elementary,1212535,475325,97.75387208701247,00:01:37,0.498,schools
"1040 E 22ND AV, VANCOUVER, BC",1212510,474855,59150373001,Charles Dickens Annex,1212533,474809,7.323584493388629,00:00:07,0.022,schools
"1040 E 37TH AV, VANCOUVER, BC",1212516,473256,59150385001,Sir Alexander Mackenzie Elementary,1212313,473057,74.43859215357782,00:01:14,0.363,schools
"1040 E 7TH AV, VANCOUVER, BC",1212494,476341,59150721001,Mount Pleasant StrongStart Centre,1211649,476302,143.59241648773886,00:02:23,0.886,schools
"1040 E 7TH AV, VANCOUVER, BC",1212504,476342,59150721001,Mount Pleasant StrongStart Centre,1211649,476302,143.59241648773886,00:02:23,0.886,schools
"1040 E 7TH AV, VANCOUVER, BC",1212484,476341,59150721001,Mount Pleasant StrongStart Centre,1211649,476302,143.59241648773886,00:02:23,0.886,schools
"1040 E BROADWAY, VANCOUVER, BC",1212493,476130,59150744001,Florence Nightingale StrongStart Centre,1211687,475869,126.76586825744384,00:02:06,1.064,schools
"1040 E HASTINGS ST, VANCOUVER, BC",1212458,478197,59153189016,Admiral Seymour StrongStart Centre,1212578,477967,60.29923819516493,00:01:00,0.337,schools
